,id,nome,numero,ano,datApresentacao,txtEmenta,txtExplicacaoEmenta,qtdAutores,indGenero,qtdOrgaosComEstado,tipoProposicao_id,tipoProposicao_sigla,tipoProposicao_nome,orgaoNumerador_sigla,orgaoNumerador_nome,orgaoNumerador_id,regime_txtRegime,regime_codRegime,apreciacao_txtApreciacao,apreciacao_id,autor1_txtSiglaPartido,autor1_idecadastro,autor1_txtNomeAutor,autor1_codPartido,autor1_txtSiglaUF,ultimoDespacho_datDespacho,ultimoDespacho_txtDespacho,situacao_id,situacao_descricao,situacao_principal_proposicaoPrincipal,situacao_principal_codProposicaoPrincipal,situacao_orgao_codOrgaoEstado,situacao_orgao_siglaOrgaoEstado
212,2157719,PL 8874/2017,8874,2017,18/10/2017 17:14:00,"Dispõe sobre a doação de alimentos por supermercados, restaurantes e estabelecimentos assemelhados.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSDB,178878,Giuseppe Vecci,128,GO,6/11/2017 09:32:00,"Apense-se à(ao) PL-6006/2013. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 6006/2013,585613,2014,CSSF
213,2157715,PL 8873/2017,8873,2017,18/10/2017 17:12:00,"Dispõe sobre a classificação indicativa em exposições, mostras de artes visuais e auditivas no âmbito dos Municípios, Estados e Distrito Federal, e dá outras providências.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PP,186775,Franklin,115,MG,20/10/2017 14:45:00,"Apense-se à(ao) PL-8744/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 8744/2017,2153659,186,CCP
214,2157714,PL 8872/2017,8872,2017,18/10/2017 17:08:00,"Acrescenta dispositivo na Lei nº 7.210, de 11 de julho de 1984, que institui a Lei de Execução Penal, para vedar a concessão do benefício da saída temporária nas hipóteses que especifica.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSD,178980,Goulart,127,SP,26/10/2017 11:36:00,"Apense-se à(ao) PL-6133/2016. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 6133/2016,2111580,2003,CCJC
215,2157706,PL 8871/2017,8871,2017,18/10/2017 16:36:00,"Altera o Decreto-lei nº 667 de 1969, que reorganiza as Polícias Militares e os Corpos de Bombeiros Militares dos Estados, dos Territórios e do Distrito Federal, e dá outras providências.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,SD,178826,Major Olimpio,224,SP,6/11/2017 09:42:00,"Apense-se à(ao) PL-8870/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 8870/2017,2157705,2018,CREDN
216,2157705,PL 8870/2017,8870,2017,18/10/2017 16:35:00,"Altera o Decreto-lei nº 1.002 de 1969, Código de Processo Penal Militar.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,SD,178826,Major Olimpio,224,SP,6/11/2017 09:32:00,"Às Comissões de Relações Exteriores e de Defesa Nacional e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2018,CREDN
217,2157688,PL 8868/2017,8868,2017,18/10/2017 15:53:00,"Altera o art. 174 da Lei nº  9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre sanções administrativas e crimes de trânsito, em eventos organizados que visem interromper as vias terrestres.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PP,178870,Rôney Nemer,115,DF,6/11/2017 10:07:00,"Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2016,CVT
218,2157689,PL 8869/2017,8869,2017,18/10/2017 15:53:00,"Altera a Lei nº 10.925, de 23 de julho de 2004, e isenta de Imposto sobre Produtos Industrializados as bicicletas.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PP,178870,Rôney Nemer,115,DF,20/10/2017 14:41:00,"Apense-se à(ao) PL-3965/2012. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 3965/2012,546169,2010,CFT
219,2157687,PL 8867/2017,8867,2017,18/10/2017 15:52:00,"Dispõe sobre a substituição de formulários em papéis termossensíveis pelas instituições financeiras, lotéricas, correspondentes bancários e estabelecimentos de venda a crédito para apresentação de informes aos seus clientes.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,195143,André Amaral,111,PB,26/10/2017 16:21:00,"Às Comissões de Defesa do Consumidor; Desenvolvimento Econômico, Indústria, Comércio e Serviços; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2004,CDC
220,2157685,PL 8866/2017,8866,2017,18/10/2017 15:51:00,Define a competência do Policial Militar para lavrar o Termo Circunstanciado.,Altera a Lei nº  9.099 de 1995.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PMDB,195143,André Amaral,111,PB,20/10/2017 13:20:00,"Apense-se à(ao) PL-6226/2016. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 6226/2016,2112850,180,PLEN
221,2157616,PL 8865/2017,8865,2017,18/10/2017 13:08:00,"Altera os arts. 97, 99 e 101 da Lei nº 10.741, de 1º de outubro de 2003, que dispõe sobre o Estatuto do Idoso e dá outras providências, para aumentar a pena a crimes cometidos contra a pessoa idosa.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PV,178832,Leandre,140,PR,20/10/2017 14:40:00,"Apense-se à(ao) PL-7887/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 7887/2017,2141713,2003,CCJC
222,2157611,PL 8864/2017,8864,2017,18/10/2017 12:42:00,"Altera o §1º do art. 10 da Lei n.º 11.671, de 8 de maio de 2008, que dispõe sobre a transferência e inclusão de presos em estabelecimentos penais federais de segurança máxima e dá outras providências.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PDT,167493,Weverton Rocha,104,MA,6/11/2017 10:07:00,"Apense-se à(ao) PL-5436/2013. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 5436/2013,573719,2003,CCJC
223,2157609,PL 8863/2017,8863,2017,18/10/2017 12:31:00,Dispõe sobre a restrição de acesso a exposições públicas de obras e manifestações culturais que possuam conteúdo pornográfico ou de sexo explícito.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,SD,74163,Carlos Manato,224,ES,26/10/2017,"Apense-se à(ao) PL-8125/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 8125/2017,2146090,186,CCP
224,2156554,PL 8862/2017,8862,2017,17/10/2017 20:09:00,"Dispõe sobre a punição de crimes de intolerância, preconceito, discriminação e violência contra a liberdade e o livre exercício de crença.",,2,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Urgência (Art. 155, RICD)",21,Proposição Sujeita à Apreciação do Plenário,5,PCdoB,160581,Assis Melo,99,RS,20/10/2017 13:34:00,"Apense-se à(ao) PL-8150/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Urgência (Art. 155, RICD)",925,Tramitando em Conjunto,PL 8150/2017,2146233,180,PLEN
225,2156536,PL 8861/2017,8861,2017,17/10/2017 19:16:00,Altera o § 1º do art. 457 da Consolidação das Leis do Trabalho (CLT) para dispor sobre a incorporação ao salário dos valores pagos a título de incentivo à contratação e à permanência no emprego.,"Altera o Decreto-lei nº  5.452, de 1943.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,141401,Carlos Bezerra,111,MT,20/10/2017 13:20:00,"Apense-se à(ao) PL-7221/2014. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 7221/2014,607591,2015,CTASP
226,2156534,PL 8860/2017,8860,2017,17/10/2017 19:11:00,"Regula o acesso a informações acerca dos gastos públicos, no contexto da Lei nº 12.527 de 18 de novembro de 2011 (Lei de Acesso à Informação) e dá outras providências.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSDB,73992,Yeda Crusius,128,RS,20/10/2017 14:39:00,"Apense-se à(ao) PL-5317/2009. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 5317/2009,436641,2003,CCJC
227,2156528,PL 8859/2017,8859,2017,17/10/2017 19:03:00,Dispõe sobre Isenção do Imposto sobre Produtos Industrializados (IPI) na aquisição de motocicletas por mototaxistas e motoboys.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PP,178861,Ronaldo Carletto,115,BA,20/10/2017 13:26:00,"Apense-se à(ao) PL-6521/2006. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 6521/2006,311912,2010,CFT
228,2156493,PL 8858/2017,8858,2017,17/10/2017 17:40:00,"Altera a Lei nº 9.394/1996 e o Decreto-Lei nº 2.848/1949 para dispor sobre a prevenção e a repressão da violência, em todas as suas formas, contra os profissionais da educação.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PSC,160601,Pr. Marco Feliciano,126,SP,20/10/2017,"Apense-se à(ao) PL-2777/2015. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 2777/2015,1699206,2010,CFT
229,2156487,PL 8856/2017,8856,2017,17/10/2017 17:32:00,"Dispõe sobre as ações práticas de conservação da Natureza, no âmbito da Política Nacional de Educação Ambiental, Lei 9.795, de 27 de abril de 1999.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PODE,178993,Carlos Henrique Gaguim,33727,TO,20/10/2017 13:34:00,"Apense-se à(ao) PL-5605/2016. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",,,PL 5605/2016,2088399,2009,CE
230,2156488,PL 8857/2017,8857,2017,17/10/2017 17:32:00,"Acrescenta parágrafo ao art. 10 da Lei nº 9.795, de 1999, para dispor sobre o incentivo a estágio em cursos de graduação, voltado para a proteção do meio ambiente.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PODE,178993,Carlos Henrique Gaguim,33727,TO,20/10/2017 14:38:00,"Apense-se à(ao) PL-4167/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",,,PL 4167/2015,2075835,2009,CE
231,2156483,PL 8855/2017,8855,2017,17/10/2017 17:27:00,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, e a Lei nº 8.072, de 25 de julho de 1990, para considerar o desmatamento crime hediondo e determinar a perda da terra desmatada.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PHS,74558,Givaldo Carimbão,109,AL,20/10/2017 13:26:00,"Apense-se à(ao) PL-80/2007. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 80/2007,340322,2003,CCJC
232,2156482,PL 8854/2017,8854,2017,17/10/2017 17:26:00,"Altera o art. 208 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, e a Lei nº 8.072, de 25 de julho de 1990, para aumentar a pena e tornar hediondo o crime de desrespeito à crenças e símbolos religiosos.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PHS,74558,Givaldo Carimbão,109,AL,20/10/2017 13:20:00,"Apense-se à(ao) PL-1804/2015. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 1804/2015,1302214,2003,CCJC
233,2156480,PL 8853/2017,8853,2017,17/10/2017 17:16:00,Altera a Lei 7.102/83 e dá outras providências.,Aperfeiçoar as regras de segurança em agências de instituições financeiras.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PT,141445,Pepe Vargas,134,RS,20/10/2017 14:59:00,"Apense-se à(ao) PL-8274/2017. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 8274/2017,2147717,5503,CSPCCO
234,2156464,PL 8852/2017,8852,2017,17/10/2017 17:05:00,"Dispõem sobre alteração da Lei nº 7.565, de 19 de dezembro de 1986, proibindo à cobrança de taxa de assento conforto e da outras providencias.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Urgência (Art. 155, RICD)",21,Proposição Sujeita à Apreciação do Plenário,5,PSD,160596,Heuler Cruvinel,127,GO,20/10/2017 13:33:00,"Apense-se à(ao) PL-7587/2014. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Urgência (Art. 155, RICD)",925,Tramitando em Conjunto,PL 7587/2014,616346,180,PLEN
235,2156462,PL 8851/2017,8851,2017,17/10/2017 17:04:00,"Dispõem sobre alteração do artigo 8º da Lei no 9.250, de 26 de dezembro de 1995, para autorizar a dedução, da base de cálculo do imposto de renda da pessoa física, da integralidade das despesas do contribuinte e seus dependentes com educação, inclusive cursos livres.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSD,160596,Heuler Cruvinel,127,GO,20/10/2017 13:26:00,"Apense-se à(ao) PL-2402/2007. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 2402/2007,376096,2010,CFT
236,2156461,PL 8850/2017,8850,2017,17/10/2017 17:04:00,Dispõem sobre a proibição do uso da telefonia móvel celular por condutor de veículo em movimento e dá outras providências.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSD,160596,Heuler Cruvinel,127,GO,20/10/2017 13:20:00,"Apense-se à(ao) PL-3807/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 3807/2015,2057409,537741,PL808514
237,2156457,PL 8849/2017,8849,2017,17/10/2017 17:02:00,"Altera a Lei nº 9.766, de 18 de dezembro de 1998, para permitir que os recursos provenientes do Salário-Educação sejam destinados ao pagamento de despesas de pessoal.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PTB,73666,Jovair Arantes,136,GO,20/10/2017 14:48:00,"Às Comissões de Educação; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2009,CE
238,2156437,PL 8848/2017,8848,2017,17/10/2017 16:41:00,"Altera o art. 50 da Lei nº 10.741, de 1º de outubro de 2003, que ""Dispõe sobre o Estatuto do Idoso e dá outras providências"", para dispor sobre as obrigações das entidades de atendimento ao idoso, e dá outras providências.","Altera a Lei nº 8.842, de 1994.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PDT,74158,Mário Heringer,104,MG,20/10/2017 13:33:00,"Apense-se à(ao) PL-2613/2007. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 2613/2007,380852,2014,CSSF
239,2156418,PL 8847/2017,8847,2017,17/10/2017 16:12:00,Dispõe sobre o conceito de atividade jurídica como requisito para o ingresso nas carreiras jurídicas do serviço público.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PR,178865,Cabo Sabino,168,CE,26/10/2017 11:36:00,"Às Comissões de Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2015,CTASP
240,2156413,PL 8846/2017,8846,2017,17/10/2017 16:06:00,"Altera a Lei Complementar no 70, de 30 de dezembro de 1991, a Lei no 8.894, de 21 de junho de 1994, a Lei no 9.532, de 10 de dezembro de 1997, A Lei nº 13.353, de 3 de novembro de 2016,  a Medida Provisória no 2.158-35, de 24 de agosto de 2001, para conceder isenções tributárias à Sociedade Brasileira de Autores; concede remissão e anistia de débitos fiscais dessa instituição; e dá outras providências.",,14,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PCdoB,74848,Jandira Feghali,99,RJ,26/10/2017 16:30:00,"Às Comissões de Cultura; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,536996,CCULT
